WT,FO,2028,TONNE,3,7254.349
WT,FO,2029,TONNE,3,7334.416
WT,YLD,2010,TONNE_HA,0,5.419
WT,YLD,2011,TONNE_HA,0,5.478
WT,YLD,2012,TONNE_HA,0,5.657
WT,YLD,2013,TONNE_HA,0,5.293
WT,YLD,2014,TONNE_HA,0,5.194
WT,YLD,2015,TONNE_HA,0,4.526
WT,YLD,2016,TONNE_HA,0,5.339
WT,YLD,2017,TONNE_HA,0,5.297
WT,YLD,2018,TONNE_HA,0,5.437
WT,YLD,2019,TONNE_HA,0,5.489
WT,YLD,2020,TONNE_HA,0,5.513
WT,YLD,2021,TONNE_HA,0,5.543
WT,YLD,2022,TONNE_HA,0,5.56
WT,YLD,2023,TONNE_HA,0,5.583
WT,YLD,2024,TONNE_HA,0,5.612
WT,YLD,2025,TONNE_HA,0,5.636
WT,YLD,2026,TONNE_HA,0,5.661
WT,YLD,2027,TONNE_HA,0,5.686
WT,YLD,2028,TONNE_HA,0,5.71
WT,YLD,2029,TONNE_HA,0,5.735
WT,PC,2010,KG_HAB,0,44.946
WT,PC,2011,KG_HAB,0,45.262
WT,PC,2012,KG_HAB,0,54.667
WT,PC,2013,KG_HAB,0,48.346
WT,PC,2014,KG_HAB,0,48.208
WT,PC,2015,KG_HAB,0,45.531
WT,PC,2016,KG_HAB,0,50.27
WT,PC,2017,KG_HAB,0,50.49
WT,PC,2018,KG_HAB,0,50.693
WT,PC,2019,KG_HAB,0,50.845
WT,PC,2020,KG_HAB,0,51.008
WT,PC,2021,KG_HAB,0,51.183
WT,PC,2022,KG_HAB,0,51.336
WT,PC,2023,KG_HAB,0,51.494
WT,PC,2024,KG_HAB,0,51.651
WT,PC,2025,KG_HAB,0,51.799
WT,PC,2026,KG_HAB,0,51.962
WT,PC,2027,KG_HAB,0,52.127
WT,PC,2028,KG_HAB,0,52.293
WT,PC,2029,KG_HAB,0,52.459
